295	295.51648	-0.51648	-0.0017507797
296	296.50368	-0.50368	-0.0017016216
297	297.4964	-0.4964	-0.0016713805
298	298.56414	-0.56414	-0.0018930872
299	299.645	-0.645	-0.0021571906
300	300.66566	-0.66566	-0.0022188667
301	301.78884	-0.78884	-0.0026207309
302	302.75	-0.75	-0.0024834437
303	303.64348	-0.64348	-0.0021236964
304	304.62546	-0.62546	-0.0020574342
305	305.62356	-0.62356	-0.002044459
306	306.54248	-0.54248	-0.0017728105
307	307.54304	-0.54304	-0.0017688599
308	308.49516	-0.49516	-0.0016076623
309	309.53816	-0.53816	-0.0017416181
310	310.6264	-0.6264	-0.0020206452
311	311.49796	-0.49796	-0.0016011576
312	312.51816	-0.51816	-0.0016607692
313	313.56696	-0.56696	-0.0018113738
314	314.5773	-0.5773	-0.001838535
315	315.53096	-0.53096	-0.0016855873
316	316.52542	-0.52542	-0.0016627215
317	317.48624	-0.48624	-0.0015338801
318	318.34798	-0.34798	-0.0010942767
319	319.2368	-0.2368	-0.0007423197
320	320.26822	-0.26822	-0.0008381875
321	321.26552	-0.26552	-0.0008271651
322	322.32612	-0.32612	-0.001012795
323	323.31124	-0.31124	-0.0009635913
324	324.14562	-0.14562	-0.0004494444
325	325.09452	-0.09452	-0.0002908308
326	326.17282	-0.17282	-0.0005301227
327	327.26816	-0.26816	-0.0008200612
328	328.31784	-0.31784	-0.0009690244
329	329.36756	-0.36756	-0.0011172036
330	330.47434	-0.47434	-0.0014373939
331	331.46016	-0.46016	-0.0013902115
332	332.5309	-0.5309	-0.0015990964
333	333.64252	-0.64252	-0.0019294895
334	334.60904	-0.60904	-0.0018234731
335	335.58808	-0.58808	-0.0017554627
336	336.53474	-0.53474	-0.0015914881
337	337.38416	-0.38416	-0.0011399407
338	338.34256	-0.34256	-0.0010134911
339	339.35536	-0.35536	-0.0010482596
340	340.4921	-0.4921	-0.0014473529
341	341.24916	-0.24916	-0.0007306745
342	342.21678	-0.21678	-0.0006338596
343	343.24968	-0.24968	-0.00072793
344	344.10512	-0.10512	-0.0003055814
345	345.25416	-0.25416	-0.0007366957
346	346.36936	-0.36936	-0.0010675145
347	347.48168	-0.48168	-0.0013881268
348	348.48462	-0.48462	-0.0013925862
349	349.47764	-0.47764	-0.001368596
350	350.4875	-0.4875	-0.0013928571
351	351.56952	-0.56952	-0.0016225641
352	352.59456	-0.59456	-0.0016890909
353	353.671	-0.671	-0.0019008499
354	354.6294	-0.6294	-0.0017779661
355	355.52132	-0.52132	-0.001468507
356	356.39434	-0.39434	-0.0011076966
357	357.23988	-0.23988	-0.0006719328
358	358.2319	-0.2319	-0.0006477654
359	359.31236	-0.31236	-0.0008700836
360	360.2957	-0.2957	-0.0008213889
361	361.17608	-0.17608	-0.0004877562
362	362.2805	-0.2805	-0.0007748619
363	363.38872	-0.38872	-0.001070854
364	364.32566	-0.32566	-0.0008946703
365	365.34136	-0.34136	-0.0009352329
366	366.26758	-0.26758	-0.0007310929
367	367.15708	-0.15708	-0.0004280109
368	368.16774	-0.16774	-0.0004558152
369	369.28192	-0.28192	-0.0007640108
370	370.3636	-0.3636	-0.0009827027
371	371.40696	-0.40696	-0.0010969272
372	372.48276	-0.48276	-0.0012977419
373	373.49528	-0.49528	-0.0013278284
374	374.47838	-0.47838	-0.0012790909
375	375.5014	-0.5014	-0.0013370667
376	376.62346	-0.62346	-0.0016581383
377	377.60824	-0.60824	-0.0016133687
378	378.61578	-0.61578	-0.0016290476
379	379.50532	-0.50532	-0.0013332982
380	380.45134	-0.45134	-0.0011877368
381	381.56292	-0.56292	-0.0014774803
382	382.43526	-0.43526	-0.0011394241
383	383.48152	-0.48152	-0.0012572324
384	384.49102	-0.49102	-0.0012786979
385	385.31176	-0.31176	-0.0008097662
386	386.19946	-0.19946	-0.0005167358
387	387.11804	-0.11804	-0.0003050129
388	388.15658	-0.15658	-0.0004035567
389	389.22312	-0.22312	-0.0005735733
390	390.24054	-0.24054	-0.0006167692
391	391.35772	-0.35772	-0.0009148849
392	392.2941	-0.2941	-0.0007502551
393	393.17068	-0.17068	-0.0004343003
394	394.2193	-0.2193	-0.000556599
395	395.16536	-0.16536	-0.0004186329
396	396.13458	-0.13458	-0.0003398485
397	397.13376	-0.13376	-0.000336927
398	398.06416	-0.06416	-0.000161206
399	399.09892	-0.09892	-0.0002479198
400	400.1214	-0.1214	-0.0003035
401	401.14296	-0.14296	-0.0003565087
402	402.2144	-0.2144	-0.0005333333
403	403.27784	-0.27784	-0.0006894293
404	404.25688	-0.25688	-0.0006358416
405	405.17016	-0.17016	-0.0004201481
406	406.06148	-0.06148	-0.0001514286
407	406.87972	0.12028	0.0002955283
408	407.9646	0.0354	8.67647058823075E-005
409	409.0078	-0.0078	-1.9070904645415E-005
410	410.03908	-0.03908	-9.53170731707626E-005
411	411.03044	-0.03044	-7.40632603406294E-005
412	412.08092	-0.08092	-0.0001964078
413	413.04916	-0.04916	-0.0001190315
414	414.07468	-0.07468	-0.0001803865
415	415.0396	-0.0396	-9.54216867470053E-005
416	415.93208	0.06792	0.0001632692
417	416.90184	0.09816	0.0002353957
418	417.8752	0.1248	0.0002985646
419	418.917	0.083	0.0001980907
420	419.9571	0.0429	0.0001021429
421	420.93768	0.06232	0.0001480285
422	421.9562	0.0438	0.0001037915
423	422.83024	0.16976	0.0004013239
424	423.78124	0.21876	0.0005159434
425	424.9212	0.0788	0.0001854118
426	425.97904	0.02096	4.92018779342777E-005
427	427.0608	-0.0608	-0.0001423888
428	428.12058	-0.12058	-0.000281729
429	429.22516	-0.22516	-0.0005248485
430	430.22512	-0.22512	-0.0005235349
431	431.28204	-0.28204	-0.0006543852
432	432.2796	-0.2796	-0.0006472222
433	433.2634	-0.2634	-0.0006083141
434	434.24916	-0.24916	-0.0005741014
435	435.18092	-0.18092	-0.000415908
436	436.1887	-0.1887	-0.0004327982
437	437.17716	-0.17716	-0.0004054005
438	438.19446	-0.19446	-0.0004439726
439	439.25364	-0.25364	-0.0005777677
440	440.34882	-0.34882	-0.0007927727
441	441.43548	-0.43548	-0.000987483
442	442.39964	-0.39964	-0.0009041629
443	443.56712	-0.56712	-0.0012801806
444	444.47362	-0.47362	-0.0010667117
445	445.39696	-0.39696	-0.0008920449
446	446.45744	-0.45744	-0.0010256502
447	447.60672	-0.60672	-0.0013573154
448	448.62648	-0.62648	-0.0013983929
449	449.58536	-0.58536	-0.0013036971
450	450.67664	-0.67664	-0.0015036444
451	451.66412	-0.66412	-0.0014725499
452	452.51868	-0.51868	-0.0011475221
453	453.39072	-0.39072	-0.0008625166
454	454.3484	-0.3484	-0.0007674009
455	455.39612	-0.39612	-0.0008705934
456	456.42122	-0.42122	-0.0009237281
457	457.46728	-0.46728	-0.0010224945
458	458.48374	-0.48374	-0.0010562009
